date,surface_pressure,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,imd_rainfall_mm,IMD_MaxTemp_C,IMD_MinTemp_C,chirps_rainfall_mm,LST_Celsius,NDVI,LST_was_missing,NDVI_was_missing
2015-01-28,99962.15030366984,300.26078005940525,0.0001446461163718,0.4498395393269272,0.2810233111034408,0.2706790755991735,0.0,30.679616928100582,21.495332717895508,0.0,31.169738212678407,0.6832910535504495,1,1
2015-01-29,100113.3138951748,300.47813505969293,0.0001477309579802,0.3918214016033772,0.162763908503156,0.2690748165028306,0.0,31.05233383178711,22.138614654541016,3.65503,31.27735673981275,0.681916721365586,1,1
2015-01-30,100183.68643371352,300.4773296174967,0.0004485257329526,0.4472104092301994,0.1561673910864468,0.2681915575517092,0.009115863,31.07665061950684,22.34453582763672,0.024936827,31.38497526694709,0.6805423891807225,1,1
2015-01-31,100200.65598905957,300.6265608639187,0.0002026270381285,0.0104560697124378,0.2700503323726728,0.2675923079275081,0.028412586,30.75202369689941,22.08485221862793,0.2012646,31.492593794081436,0.6791680569958589,1,1
2015-02-01,100204.70188285744,300.1381943395039,0.0003297539587643,0.1860199732250637,0.2737274471005261,0.2669020348033686,0.0,31.569061279296875,21.30574607849121,0.0,31.60021232121578,0.6777937248109954,1,1
2015-02-02,100241.5567149336,300.4329427825813,0.000143339870248,-0.0548787833721701,0.0092349897947348,0.2647997950411391,0.0,31.485525131225582,21.240652084350582,0.0,31.70783084835012,0.6764193926261319,0,0
2015-02-03,100344.40700917448,300.6451715672519,1.9928709759275585e-06,-0.3751059153618942,-0.333729013647613,0.2625731335928614,0.0,32.67905807495117,20.986980438232425,0.0,31.569927638434585,0.6757432106214819,1,1
2015-02-04,100280.96958864645,301.0927827766389,2.3396281279113693e-05,-0.436306548867646,-0.3598782131589694,0.2601009180353977,0.0,30.87237930297852,21.52935791015625,0.12436812,31.43202442851905,0.6750670286168318,1,1
2015-02-05,100184.623972327,301.145004660654,0.0002741708157863,0.1731293069905248,0.3280815301909757,0.2587975587515995,0.0,31.49898338317871,22.298067092895508,0.49636564,31.29412121860351,0.6743908466121817,1,1
2015-02-06,100223.21194990724,301.0003521196505,0.0009775734393075,0.4216625255277788,0.3623244596167086,0.2622079839012176,0.0,31.804811477661133,22.465221405029297,0.104330495,31.156218008687976,0.6737146646075317,1,1
2015-02-07,100188.6283179179,300.5993710335919,0.0001582967206557,0.3457575798217364,0.2527177520912726,0.263406114103237,0.223093,32.116825103759766,21.831193923950195,0.09390378,31.01831479877244,0.6730384826028816,1,1
2015-02-08,100089.90531407153,300.6102495066326,0.0001049665737772,0.3986415649647914,0.1812515624181521,0.2621314290656897,0.0,31.77070426940918,21.734203338623047,0.0,30.8804115888569,0.6723623005982315,1,1
2015-02-09,100134.42301252695,300.4073099666904,0.000545297268376,0.4346939696936773,0.2533757600747763,0.2609305747898147,0.0,32.1278190612793,21.560028076171875,0.0,30.742508378941366,0.6716861185935814,1,1
2015-02-10,100155.47274432777,300.23212611932865,0.001088574521843,0.361994340100051,-0.019082785712348,0.2671777944455202,0.0,31.094541549682617,21.855972290039062,0.030248899,30.60460516902583,0.6710099365889314,0,1
2015-02-11,100098.37216961508,300.8048701816135,0.0004403083036104,0.3831268988349888,-0.0614695115290382,0.268055841877086,0.0,32.07952117919922,22.10558319091797,0.0,30.950886215321447,0.6703337545842813,1,1
2015-02-12,100073.1111112608,301.04219127932737,0.0005830383388686,0.5537986021845734,0.2696989394513127,0.2671686739574448,0.0,32.56619644165039,22.51515388488769,0.0,31.297167261617062,0.6696575725796312,1,1
2015-02-13,100157.47272689178,300.31718502176216,0.0012351428776753,0.3287741653763928,0.3542618361104037,0.2719324819338276,0.0,32.629737854003906,22.4685287475586,0.5485911,31.64344830791268,0.6689813905749812,1,1
2015-02-14,100034.9992423222,300.9014782080524,0.0003402647375833,0.574275884683105,0.1839676292645977,0.2731247947955954,3.4034863,32.389896392822266,22.322296142578125,0.0,31.989729354208297,0.6683052085703312,1,1
2015-02-15,100098.50769471387,300.7952343369992,0.0004993962693488,0.5672969189640205,0.1139082397811714,0.2710171586252263,0.0,32.59566879272461,21.727331161499023,0.0,32.336010400503916,0.667629026565681,1,1
2015-02-16,100170.76388761678,300.8915113038396,0.0007372446751119,0.519827206783368,0.3942152802332151,0.2704791195456553,0.0,32.15808868408203,21.577917098999023,0.0,32.68229144679953,0.666952844561031,1,1
2015-02-17,100159.71622882244,300.4540214646731,0.000518435757005,0.4371871345710024,0.3710328937398977,0.2725651160053824,0.0,31.84106636047364,20.75497817993164,0.033883024,33.02857249309515,0.6662766625563808,1,1
2015-02-18,100144.19347035146,299.967083238916,0.0006286293949001,0.3999839858351084,1.0558141029840231,0.2723914438006522,0.0,31.61252212524414,21.180206298828125,0.0,33.37485353939076,0.6656004805517308,0,0
2015-02-19,100088.20555637874,300.0155600262054,0.0004049066496536,0.4414749114266758,0.3578342469898677,0.2729357648535251,0.0,32.07875442504883,20.756303787231445,0.051536918,33.276012350953245,0.6660182557458817,1,1
2015-02-20,100026.20726502636,300.7196214563363,5.398487897484783e-05,0.3324791887071398,0.2816463821235745,0.2694136563297433,0.0,31.937576293945312,20.681930541992188,0.0,33.17717116251573,0.6664360309400326,1,1
2015-02-21,100041.7204781789,300.6153876799368,0.0002199191094019,0.177183960662491,0.4593752747751288,0.2655363351814592,0.0,32.246864318847656,20.89036750793457,0.07173357,33.07832997407821,0.6668538061341834,1,1
2015-02-22,100097.71709725216,300.3835170143683,0.0001524888234924,0.0990481450457225,0.3584382903804268,0.264084586658697,0.0,32.43814468383789,20.891508102416992,0.0,32.97948878564068,0.6672715813283343,1,1
2015-02-23,100152.5157585758,300.06948334617186,2.1897674291983425e-05,0.1675599661640737,0.2314979726235985,0.2608412819347163,0.0,32.91063690185547,20.62903594970703,0.0,32.880647597203165,0.6676893565224852,1,1
2015-02-24,100003.30813817053,300.65563420876697,8.563099940952324e-07,0.3743254181434369,0.3056847355466236,0.2581095057520374,0.0,32.33338928222656,21.09341621398925,0.0,32.78180640876565,0.668107131716636,1,1
2015-02-25,99934.09490526225,300.96452252442816,2.744838333163136e-06,0.5285062142441557,-0.0706299921379235,0.2560221780945058,0.0,32.680084228515625,22.10651016235352,1.5880761,32.68296522032813,0.6685249069107869,1,1
2015-02-26,99940.20348935886,300.46823899806225,0.0009460712543583,0.5274121779226253,0.1618982782035039,0.2584361546249682,0.0,32.978477478027344,22.70005798339844,0.0,32.58412403189061,0.6689426821049378,0,1
2015-02-27,99977.50523033408,300.61253486954854,0.0010324453124092,0.4410844926724489,-0.128080553369047,0.2644471192633968,0.06892101,32.56950378417969,23.08949851989746,0.7926471,32.600467402781305,0.6693604572990886,1,1
2015-02-28,99988.94337426666,300.2304485116426,0.003521004054134,0.147041867427899,0.5028619887545649,0.2811666805808115,1.6155373,32.95635986328125,22.630083084106445,0.79024905,32.616810773672,0.6697782324932394,1,1
2015-03-01,100030.8495180047,300.26598347309454,0.0015522252549672,0.3275750735345016,0.4574840072105671,0.2941954264147529,8.497341,33.30375289916992,22.26711845397949,0.1409082,32.633154144562695,0.6701960076873903,1,1
2015-03-02,100177.16186811544,299.7215598244503,0.0042200359529809,0.4883364786316153,-0.3273738209223839,0.3115368336644666,2.1152554,32.88330841064453,23.51138496398925,2.2396355,32.64949751545339,0.6706137828815412,1,1
2015-03-03,100111.10470119432,299.5566878527061,0.0052297207061248,0.1857613225549574,-0.1817083442074129,0.3525728059089048,3.2750027,32.10352325439453,23.730558395385746,9.776208,32.665840886344085,0.671031558075692,1,1
2015-03-04,100098.10611851956,299.66584592446526,0.0035554055372078,0.1547542484327294,-0.2478978231583519,0.3591860779217834,6.5182805,33.2056884765625,22.926158905029297,5.047259,32.68218425723478,0.6714493332698429,1,1
2015-03-05,100108.09382834952,301.13703927021834,0.0008888200781129,0.3940453531550265,0.24758553691294,0.348909842684808,2.4506981,32.893028259277344,22.74440574645996,2.6872077,32.698527628125476,0.6718671084639938,1,1
2015-03-06,100241.66883201632,300.2359408499181,0.0087839291015654,0.2700324912820282,0.0299226722315353,0.3676942112071305,2.0622811,33.03899383544922,24.191326141357425,8.125657,32.71487099901617,0.6722848836581446,0,0
2015-03-07,100178.54660395712,299.96878442961594,0.0095383988769775,0.1646812006340173,-0.3829681766261543,0.4134547000461155,0.6210578,32.78847122192383,23.12063217163086,9.323083,32.757034145738864,0.6735406973966773,1,1
2015-03-08,100265.94747680196,299.4463112719307,0.0083413885581949,0.1587160731640812,0.4628943564608637,0.42681023272518,3.1224246,32.49187088012695,23.43163299560547,0.7849581,32.79919729246156,0.6747965111352101,1,1
2015-03-09,100346.09439191216,300.01977008132644,0.0030825509013735,0.3675677323615414,-0.0719801140562327,0.4124373653017242,1.8695295,32.48370361328125,22.83245849609375,2.0492377,32.84136043918425,0.6760523248737428,1,1
2015-03-10,100254.13674449237,300.38196609058605,0.0004103871014273,0.233197934673207,0.0375353573839326,0.3937530495654577,0.017532699,32.24989318847656,23.08953666687012,1.0392591,32.88352358590694,0.6773081386122755,1,1
2015-03-11,100165.70838601537,300.67318488431624,7.8947759805503e-05,0.0678647277364329,0.3436199577558087,0.3702391106324178,1.0565478,32.93491744995117,22.244197845458984,0.0,32.925686732629636,0.6785639523508082,1,1
2015-03-12,100166.8707311872,301.0812165373587,0.0010938219913467,0.2618335718030674,0.1300642138514025,0.3532029433268698,0.0,32.802337646484375,22.835742950439453,0.0,32.96784987935233,0.6798197660893409,1,1
2015-03-13,100176.29276109018,301.142796024308,0.0016333930040227,0.2845798089038367,0.52124380031308,0.3459706541039478,0.0,33.01198196411133,23.54182243347168,0.047004018,33.01001302607502,0.6810755798278737,1,1
2015-03-14,100306.26810891106,300.2030314618692,0.0051542980633625,0.0698375643441503,0.26934903795235,0.3593563005293924,0.514519,32.18719482421875,23.36927795410156,2.0826597,33.052176172797715,0.6823313935664064,0,1
2015-03-15,100273.11808062444,300.3901803495327,0.00693203541729,-0.0192238982335818,-0.2510912643081841,0.3904233701567085,6.3445196,31.603965759277344,22.83955383300781,3.2835143,33.00082834995609,0.683587207304939,1,1
2015-03-16,100268.4197329981,300.0855637991017,0.0135191310717693,-0.0097381957006637,-0.1162723567568022,0.4235127929161336,9.530213,31.92431259155273,23.31667137145996,10.297553,32.94948052711446,0.6848430210434718,1,1
2015-03-17,100149.30818755992,300.7986371305619,0.0009857002984177,0.5338367085073188,-0.2148522490285822,0.4132547116919038,13.537821,32.874412536621094,22.641420364379883,0.57720274,32.89813270427283,0.6860988347820045,1,1
2015-03-18,100074.78247904696,301.0618065590695,0.0007621724166748,0.590126787090667,0.0638505630566242,0.3935727634649167,0.98957676,33.25021743774414,22.70095443725586,0.0,32.846784881431205,0.6873546485205372,1,1
2015-03-19,100066.93857549092,301.13312260010235,0.0001596714229766,0.3241013795114568,0.0187279180548657,0.3740255034289598,0.0,33.6017951965332,22.46445083618164,0.0,32.79543705858958,0.68861046225907,1,1
2015-03-20,100171.92295939598,301.3816858921563,0.0003062198319604,0.4132165337339673,0.3335741882031904,0.3561010740725931,0.0,33.040924072265625,22.92162322998047,0.0,32.74408923574795,0.6898662759976026,1,1
2015-03-21,100220.63621542744,301.5378755167528,1.3986363493163017e-05,0.3993309276222727,-0.090916441354715,0.3408426679413895,0.0,33.44771194458008,23.04730033874512,0.0,32.69274141290632,0.6911220897361354,1,1
2015-03-22,100150.629857145,301.8419553787407,0.0001061966535006,0.6020824900440788,-0.4050684713312493,0.3262508316332353,0.0,33.768489837646484,22.636924743652344,0.0,32.641393590064695,0.6923779034746681,0,0
2015-03-23,100061.30944324713,301.87580513292806,0.0004076837719295,0.8744400743506423,-0.782233773300931,0.3163846582288487,0.0,34.186607360839844,23.18077850341797,0.0,32.433293381399636,0.692548899680458,1,1
2015-03-24,99926.9218139368,301.95154740578374,0.0005062769883327,0.6095628921099551,-0.3166336196592486,0.309955299055896,0.0,34.477256774902344,24.06312370300293,0.0,32.22519317273458,0.6927198958862478,1,1
2015-03-25,100039.33576957617,301.7159730015313,0.0012692525640301,0.5012356473842343,0.542543117588964,0.3070587858295076,0.0,33.84098815917969,23.89967155456543,0.0,32.01709296406952,0.6928908920920377,1,1
2015-03-26,100158.0109005328,301.8457151177652,0.0006496028687421,0.5101307090671586,0.1638114548277581,0.3067503976639204,0.0,33.63105010986328,23.79828643798828,0.0,31.80899275540446,0.6930618882978276,1,1
2015-03-27,100166.09039234616,302.07672788598086,0.0010058254327202,0.5318470843084927,-0.1254598687891759,0.3011537766730648,0.0,34.45780944824219,23.67049789428711,0.0,31.600892546739402,0.6932328845036174,1,1
2015-03-28,100031.63142989702,302.30596522042583,0.0003395577676806,0.5339302893159951,-0.0536847480503535,0.2983540971251741,0.0,33.99953079223633,23.274763107299805,1.2382393,31.392792338074344,0.6934038807094073,1,1
